               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	            Dolomite	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  2.900000000000e+01	  7.000000000000e+00	  4.350000000000e+02	  7.270846246787e+00	  1.507591598788e-02	  3.212790769556e-02	  4.392219182486e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  7.894440677624e-04	  1.826567023423e+02	  5.787924809289e-04	  1.954366833663e+01	  4.194120682945e+02	  3.630926963152e+02	  5.386065443624e+00	  1.091720832627e-09	  2.919604153820e-01	  5.021573283150e+01	  3.698192104805e+00	
  2.900000000000e+01	  8.000000000000e+00	  4.350000000000e+02	  7.352677804580e+00	  1.541041474695e-02	  3.212862598908e-02	  4.405477610660e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  6.746036193978e-04	  2.209818469053e+02	  5.365682804002e-04	  1.954529099405e+01	  5.002262155005e+02	  4.413200513113e+02	  7.673123739210e+00	  9.106585569856e-10	  4.371513176468e-01	  5.020682075522e+01	  4.509649767853e+00	
  2.900000000000e+01	  9.000000000000e+00	  4.350000000000e+02	  7.440287667955e+00	  1.556096304682e-02	  3.212893856239e-02	  4.411052353554e-02	  0.000000000000e+00	  0.000000000000e+00	  2.128598287306e-03	  6.209361552869e-04	  2.643252404209e+02	  4.994905611480e-04	  1.954743164953e+01	  6.069203191643e+02	  5.441612492333e+02	  1.090294925660e+01	  7.504498470328e-10	  6.750603289712e-01	  5.019510392489e+01	  5.582504435579e+00	
  2.900000000000e+01	  1.000000000000e+01	  4.350000000000e+02	  7.472742682264e+00	  1.563723986592e-02	  3.212909345284e-02	  4.413743405462e-02	  0.000000000000e+00	  0.000000000000e+00	  3.130738517961e-03	  5.994407965664e-04	  2.920963259631e+02	  4.875946344257e-04	  1.954835721677e+01	  6.530830567501e+02	  5.881587550011e+02	  1.283235936399e+01	  6.986586897509e-10	  7.934421961633e-01	  5.019010537602e+01	  6.047017769074e+00	
  2.900000000000e+01	  1.100000000000e+01	  4.350000000000e+02	  7.507496361401e+00	  1.571110167236e-02	  3.212924151977e-02	  4.416278963910e-02	  0.000000000000e+00	  0.000000000000e+00	  2.797456469162e-03	  5.860353444003e-04	  3.224362011972e+02	  4.758435057547e-04	  1.954943465524e+01	  7.068564462495e+02	  6.392872844812e+02	  1.514679961632e+01	  6.472274833350e-10	  9.436942148968e-01	  5.018429669182e+01	  6.588537456454e+00	
  2.900000000000e+01	  1.200000000000e+01	  4.350000000000e+02	  7.536233554781e+00	  1.578915475261e-02	  3.212939585305e-02	  4.418880476961e-02	  7.541521356784e-05	  0.000000000000e+00	  2.554586192756e-03	  5.718427914368e-04	  3.485820580681e+02	  4.668476773896e-04	  1.955039903184e+01	  7.550243866295e+02	  6.849587537338e+02	  1.730078324739e+01	  6.076253308809e-10	  1.089546696346e+00	  5.017910858350e+01	  7.073998678153e+00	
  2.900000000000e+01	  1.300000000000e+01	  4.350000000000e+02	  7.536233554789e+00	  1.580026379869e-02	  3.212941777654e-02	  4.419250121772e-02	  5.465064334195e-03	  0.000000000000e+00	  2.171923149515e-03	  5.648837750473e-04	  3.485820580540e+02	  4.668476773868e-04	  1.955039903184e+01	  7.550243866416e+02	  6.849587537462e+02	  1.730078324705e+01	  6.076253308687e-10	  1.089546696384e+00	  5.017910858350e+01	  7.073998678275e+00	
  2.900000000000e+01	  1.400000000000e+01	  4.350000000000e+02	  7.536233554797e+00	  1.580355965154e-02	  3.212942429038e-02	  4.419360251621e-02	  5.834448790179e-03	  0.000000000000e+00	  2.139071659152e-03	  5.639539355556e-04	  3.485820580406e+02	  4.668476773842e-04	  1.955039903184e+01	  7.550243866533e+02	  6.849587537582e+02	  1.730078324671e+01	  6.076253308571e-10	  1.089546696420e+00	  5.017910858351e+01	  7.073998678391e+00	
  2.900000000000e+01	  1.500000000000e+01	  4.350000000000e+02	  7.536233554804e+00	  1.580484778023e-02	  3.212942683407e-02	  4.419403207764e-02	  5.956985122012e-03	  0.000000000000e+00	  2.127665779787e-03	  5.636149171419e-04	  3.485820580278e+02	  4.668476773818e-04	  1.955039903184e+01	  7.550243866643e+02	  6.849587537695e+02	  1.730078324640e+01	  6.076253308460e-10	  1.089546696454e+00	  5.017910858351e+01	  7.073998678502e+00	
  2.900000000000e+01	  1.600000000000e+01	  4.350000000000e+02	  7.536233554812e+00	  1.580536823185e-02	  3.212942785968e-02	  4.419420472628e-02	  6.014087074804e-03	  0.000000000000e+00	  2.122814363365e-03	  5.634700412623e-04	  3.485820580155e+02	  4.668476773794e-04	  1.955039903184e+01	  7.550243866749e+02	  6.849587537804e+02	  1.730078324609e+01	  6.076253308354e-10	  1.089546696487e+00	  5.017910858351e+01	  7.073998678609e+00	
  2.900000000000e+01	  1.700000000000e+01	  4.350000000000e+02	  7.536233554819e+00	  1.580553916241e-02	  3.212942819600e-02	  4.419426120744e-02	  6.037831046288e-03	  0.000000000000e+00	  2.120994389742e-03	  5.634182605253e-04	  3.485820580035e+02	  4.668476773770e-04	  1.955039903185e+01	  7.550243866853e+02	  6.849587537910e+02	  1.730078324580e+01	  6.076253308250e-10	  1.089546696519e+00	  5.017910858351e+01	  7.073998678712e+00	
  2.900000000000e+01	  1.800000000000e+01	  4.350000000000e+02	  7.536233554826e+00	  1.580558736406e-02	  3.212942829069e-02	  4.419427707211e-02	  6.045900276316e-03	  0.000000000000e+00	  2.120421545572e-03	  5.634025284171e-04	  3.485820579908e+02	  4.668476773746e-04	  1.955039903185e+01	  7.550243866962e+02	  6.849587538022e+02	  1.730078324549e+01	  6.076253308141e-10	  1.089546696553e+00	  5.017910858351e+01	  7.073998678822e+00	
  2.900000000000e+01	  1.900000000000e+01	  4.350000000000e+02	  7.536233554833e+00	  1.580559896926e-02	  3.212942831346e-02	  4.419428087765e-02	  6.047998841548e-03	  0.000000000000e+00	  2.120280144241e-03	  5.633986298108e-04	  3.485820579784e+02	  4.668476773722e-04	  1.955039903185e+01	  7.550243867069e+02	  6.849587538132e+02	  1.730078324518e+01	  6.076253308033e-10	  1.089546696586e+00	  5.017910858351e+01	  7.073998678930e+00	
  2.900000000000e+01	  2.000000000000e+01	  4.350000000000e+02	  7.536233554840e+00	  1.580559969483e-02	  3.212942831488e-02	  4.419428111717e-02	  6.048391784251e-03	  0.000000000000e+00	  2.120254721997e-03	  5.633981467960e-04	  3.485820579680e+02	  4.668476773702e-04	  1.955039903185e+01	  7.550243867159e+02	  6.849587538224e+02	  1.730078324493e+01	  6.076253307943e-10	  1.089546696614e+00	  5.017910858352e+01	  7.073998679019e+00	
  3.000000000000e+01	  1.000000000000e+00	  4.500000000000e+02	  7.983230095304e+00	  1.666873974662e-02	  3.212936838203e-02	  4.445788557415e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.991788272450e-04	  2.620855549363e+01	  3.823970191810e-04	  1.389482955506e+01	  5.880449647742e+01	  5.673386409839e+01	  1.462095231595e-01	  3.600488966873e-11	  2.068527835698e-01	  1.589161587781e+00	  5.768556681949e-01	
  3.000000000000e+01	  2.000000000000e+00	  4.500000000000e+02	  8.342516810169e+00	  1.740345450992e-02	  3.213138502017e-02	  4.461368412831e-02	  0.000000000000e+00	  0.000000000000e+00	  1.055554291133e-04	  4.779861727652e-04	  5.641284165462e+01	  3.777671775053e-04	  1.993266526279e+01	  1.358192892443e+02	  1.318290040134e+02	  6.792683978578e-01	  1.600226820715e-11	  1.152893728583e+00	  1.588879909230e+00	  1.364149075439e+00	
  3.000000000000e+01	  3.000000000000e+00	  4.500000000000e+02	  8.385400595373e+00	  1.744357785498e-02	  3.213144270107e-02	  4.462033809663e-02	  0.000000000000e+00	  0.000000000000e+00	  3.560429053467e-03	  3.204932555695e-04	  6.911064120219e+01	  3.799181990192e-04	  1.997481218322e+01	  1.504472713302e+02	  1.458516124568e+02	  9.100808211535e-01	  1.453296553763e-11	  1.417841247820e+00	  1.588826643408e+00	  1.514843997870e+00	
  3.000000000000e+01	  4.000000000000e+00	  4.500000000000e+02	  8.438918865246e+00	  1.749839534727e-02	  3.213152041073e-02	  4.462914341159e-02	  0.000000000000e+00	  0.000000000000e+00	  3.039565881511e-03	  3.136208891223e-04	  8.292939681013e+01	  3.834812733847e-04	  2.003383765548e+01	  1.710326865575e+02	  1.654887487149e+02	  1.219937779769e+00	  1.288932744585e-11	  1.836651825028e+00	  1.588751585131e+00	  1.727940291730e+00	
  3.000000000000e+01	  5.000000000000e+00	  4.500000000000e+02	  8.505137488602e+00	  1.756292247677e-02	  3.213161014059e-02	  4.463907556889e-02	  0.000000000000e+00	  0.000000000000e+00	  2.896177020238e-03	  3.577922509337e-04	  1.002381838477e+02	  3.893308698717e-04	  2.011814488051e+01	  2.006741988452e+02	  1.935344829965e+02	  1.688273723075e+00	  1.111374852302e-11	  2.532555288141e+00	  1.588643487490e+00	  2.036804234289e+00	
  3.000000000000e+01	  6.000000000000e+00	  4.500000000000e+02	  7.175060220176e+00	  1.432705396578e-02	  3.212543928091e-02	  4.362350100372e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  5.077414011980e-04	  1.441687976392e+02	  6.395413535392e-04	  1.954214160514e+01	  3.433923285731e+02	  2.891376253784e+02	  3.500944296648e+00	  1.350828023468e-09	  1.824818029595e-01	  5.022416272676e+01	  2.935640035897e+00	
  3.000000000000e+01	  7.000000000000e+00	  4.500000000000e+02	  7.269440039320e+00	  1.491599130272e-02	  3.212678973409e-02	  4.388687582957e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  8.158761291971e-04	  1.820048500754e+02	  5.795905583561e-04	  1.954364320120e+01	  4.181604605136e+02	  3.618789532668e+02	  5.351683005780e+00	  1.095133588437e-09	  2.899474067968e-01	  5.021587110557e+01	  3.685631910791e+00	
  3.000000000000e+01	  8.000000000000e+00	  4.500000000000e+02	  7.351275716111e+00	  1.525914390576e-02	  3.212753195401e-02	  4.402388914992e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  6.977651384250e-04	  2.201601150358e+02	  5.372260103258e-04	  1.954526027320e+01	  4.986958969076e+02	  4.398453059370e+02	  7.623365930660e+00	  9.134881407337e-10	  4.341308785623e-01	  5.020698860441e+01	  4.494277134508e+00	
  3.000000000000e+01	  9.000000000000e+00	  4.500000000000e+02	  7.439269381009e+00	  1.542144971702e-02	  3.212787121482e-02	  4.408441210952e-02	  0.000000000000e+00	  0.000000000000e+00	  1.989561278912e-03	  6.417833312806e-04	  2.634523893895e+02	  4.998789177388e-04	  1.954740379270e+01	  6.055313585269e+02	  5.428361780179e+02	  1.084539815956e+01	  7.521367005803e-10	  6.716505913460e-01	  5.019525445643e+01	  5.568533217288e+00	
  3.000000000000e+01	  1.000000000000e+01	  4.500000000000e+02	  7.471600118942e+00	  1.550060872770e-02	  3.212803291622e-02	  4.411249605107e-02	  0.000000000000e+00	  0.000000000000e+00	  3.177054642194e-03	  6.185969260331e-04	  2.911145359956e+02	  4.879979178401e-04	  1.954832335333e+01	  6.513936368602e+02	  5.865501651288e+02	  1.276097532242e+01	  7.004185910004e-10	  7.889368746037e-01	  5.019028813229e+01	  6.030012028679e+00	
  3.000000000000e+01	  1.100000000000e+01	  4.500000000000e+02	  7.505644024184e+00	  1.557745837606e-02	  3.212818786679e-02	  4.413902143791e-02	  0.000000000000e+00	  0.000000000000e+00	  2.829307129791e-03	  6.046171874662e-04	  3.207890355277e+02	  4.764452337096e-04	  1.954937484155e+01	  7.038701239436e+02	  6.364516713695e+02	  1.501590742679e+01	  6.498687345773e-10	  9.350018361969e-01	  5.018461882962e+01	  6.558451975181e+00	
  3.000000000000e+01	  1.200000000000e+01	  4.500000000000e+02	  7.536233554783e+00	  1.565884736270e-02	  3.212834970427e-02	  4.416629295618e-02	  3.607285525692e-05	  0.000000000000e+00	  2.577401352453e-03	  5.898203079240e-04	  3.485820580645e+02	  4.668476773889e-04	  1.955039903184e+01	  7.550243866326e+02	  6.849587537370e+02	  1.730078324730e+01	  6.076253308777e-10	  1.089546696356e+00	  5.017910858350e+01	  7.073998678184e+00	
  3.000000000000e+01	  1.300000000000e+01	  4.500000000000e+02	  7.536233554791e+00	  1.567074656231e-02	  3.212837330611e-02	  4.417026829823e-02	  5.749076271347e-03	  0.000000000000e+00	  2.172423281392e-03	  5.824203222893e-04	  3.485820580497e+02	  4.668476773860e-04	  1.955039903184e+01	  7.550243866454e+02	  6.849587537501e+02	  1.730078324694e+01	  6.076253308650e-10	  1.089546696395e+00	  5.017910858351e+01	  7.073998678312e+00	
  3.000000000000e+01	  1.400000000000e+01	  4.500000000000e+02	  7.536233554800e+00	  1.567402429007e-02	  3.212837981981e-02	  4.417136922547e-02	  6.127246238254e-03	  0.000000000000e+00	  2.139071650726e-03	  5.814846881515e-04	  3.485820580356e+02	  4.668476773833e-04	  1.955039903184e+01	  7.550243866575e+02	  6.849587537625e+02	  1.730078324659e+01	  6.076253308528e-10	  1.089546696433e+00	  5.017910858351e+01	  7.073998678434e+00	
  3.000000000000e+01	  1.500000000000e+01	  4.500000000000e+02	  7.536233554808e+00	  1.567530533522e-02	  3.212838236344e-02	  4.417179864210e-02	  6.249795697128e-03	  0.000000000000e+00	  2.127665771362e-03	  5.811464070929e-04	  3.485820580221e+02	  4.668476773807e-04	  1.955039903184e+01	  7.550243866691e+02	  6.849587537745e+02	  1.730078324626e+01	  6.076253308412e-10	  1.089546696469e+00	  5.017910858351e+01	  7.073998678551e+00	
  3.000000000000e+01	  1.600000000000e+01	  4.500000000000e+02	  7.536233554815e+00	  1.567582292487e-02	  3.212838338903e-02	  4.417197123254e-02	  6.306902952834e-03	  0.000000000000e+00	  2.122814354940e-03	  5.810018290587e-04	  3.485820580093e+02	  4.668476773782e-04	  1.955039903184e+01	  7.550243866802e+02	  6.849587537858e+02	  1.730078324594e+01	  6.076253308301e-10	  1.089546696503e+00	  5.017910858351e+01	  7.073998678662e+00	
  3.000000000000e+01	  1.700000000000e+01	  4.500000000000e+02	  7.536233554823e+00	  1.567599291550e-02	  3.212838372534e-02	  4.417202769467e-02	  6.330648665732e-03	  0.000000000000e+00	  2.120994381317e-03	  5.809501460996e-04	  3.485820579970e+02	  4.668476773758e-04	  1.955039903185e+01	  7.550243866909e+02	  6.849587537967e+02	  1.730078324564e+01	  6.076253308194e-10	  1.089546696536e+00	  5.017910858351e+01	  7.073998678768e+00	
  3.000000000000e+01	  1.800000000000e+01	  4.500000000000e+02	  7.536233554830e+00	  1.567604085209e-02	  3.212838382003e-02	  4.417204355398e-02	  6.338718386774e-03	  0.000000000000e+00	  2.120421537147e-03	  5.809344415692e-04	  3.485820579848e+02	  4.668476773734e-04	  1.955039903185e+01	  7.550243867014e+02	  6.849587538075e+02	  1.730078324534e+01	  6.076253308089e-10	  1.089546696569e+00	  5.017910858351e+01	  7.073998678874e+00	
  3.000000000000e+01	  1.900000000000e+01	  4.500000000000e+02	  7.536233554837e+00	  1.567605239347e-02	  3.212838384279e-02	  4.417204735824e-02	  6.340817070211e-03	  0.000000000000e+00	  2.120280135816e-03	  5.809305495368e-04	  3.485820579723e+02	  4.668476773710e-04	  1.955039903185e+01	  7.550243867122e+02	  6.849587538186e+02	  1.730078324503e+01	  6.076253307981e-10	  1.089546696602e+00	  5.017910858351e+01	  7.073998678982e+00	
  3.000000000000e+01	  2.000000000000e+01	  4.500000000000e+02	  7.536233554843e+00	  1.567605311506e-02	  3.212838384422e-02	  4.417204759768e-02	  6.341210020304e-03	  0.000000000000e+00	  2.120254713572e-03	  5.809300670198e-04	  3.485820579618e+02	  4.668476773689e-04	  1.955039903185e+01	  7.550243867212e+02	  6.849587538279e+02	  1.730078324477e+01	  6.076253307890e-10	  1.089546696631e+00	  5.017910858352e+01	  7.073998679073e+00	
  3.100000000000e+01	  1.000000000000e+00	  4.650000000000e+02	  7.977476455968e+00	  1.655694411842e-02	  3.212836402111e-02	  4.444168312440e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.040024239263e-04	  2.601061762165e+01	  3.828038131448e-04	  1.389238365016e+01	  5.803625505214e+01	  5.597567074198e+01	  1.432971376351e-01	  3.647735552014e-11	  2.012779318630e-01	  1.589164392466e+00	  5.690794039459e-01	
  3.100000000000e+01	  2.000000000000e+00	  4.650000000000e+02	  8.324266655636e+00	  1.731812843514e-02	  3.213042900422e-02	  4.460420203711e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  4.961778924291e-04	  5.502837098181e+01	  3.770345607966e-04	  1.991599468900e+01	  1.300707464347e+02	  1.262820793545e+02	  6.377168676286e-01	  1.667234245462e-11	  1.055870578637e+00	  1.588900955601e+00	  1.304889983844e+00	
  3.100000000000e+01	  3.000000000000e+00	  4.650000000000e+02	  8.384985399868e+00	  1.736131486269e-02	  3.213049132035e-02	  4.461139554079e-02	  0.000000000000e+00	  0.000000000000e+00	  3.610767294797e-03	  3.308202665913e-04	  6.899887259388e+01	  3.798944273543e-04	  1.997438311235e+01	  1.502980875730e+02	  1.457088602971e+02	  9.078248221634e-01	  1.454651489693e-11	  1.415001349458e+00	  1.588827187105e+00	  1.513303937883e+00	
  3.100000000000e+01	  4.000000000000e+00	  4.650000000000e+02	  8.438186367805e+00	  1.741795468528e-02	  3.213057186385e-02	  4.462052102952e-02	  0.000000000000e+00	  0.000000000000e+00	  3.073605251363e-03	  3.237014106917e-04	  8.274317123895e+01	  3.834256824745e-04	  2.003297777573e+01	  1.707318552870e+02	  1.652026858399e+02	  1.215364187512e+00	  1.291050062796e-11	  1.830148187485e+00	  1.588752682289e+00	  1.724817844472e+00	
  3.100000000000e+01	  5.000000000000e+00	  4.650000000000e+02	  8.504216845113e+00	  1.748463027441e-02	  3.213066486418e-02	  4.463081439983e-02	  0.000000000000e+00	  0.000000000000e+00	  2.916754141278e-03	  3.693935129771e-04	  9.998697582699e+01	  3.892380130299e-04	  2.011687870880e+01	  2.002268155312e+02	  1.931132972148e+02	  1.680900207268e+00	  1.113664867611e-11	  2.521246822277e+00	  1.588645118660e+00	  2.032124715372e+00	
  3.100000000000e+01	  6.000000000000e+00	  4.650000000000e+02	  7.173807158035e+00	  1.415656025630e-02	  3.212428379573e-02	  4.358096844593e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  5.221666204363e-04	  1.437045520431e+02	  6.404283168272e-04	  1.954212391892e+01	  3.425116733117e+02	  2.882786718827e+02	  3.480752135610e+00	  1.354603048707e-09	  1.813664739609e-01	  5.022426066816e+01	  2.926810204675e+00	
  3.100000000000e+01	  7.000000000000e+00	  4.650000000000e+02	  7.268079907299e+00	  1.475703692501e-02	  3.212567141572e-02	  4.385150565242e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  8.422357408921e-04	  1.813776618112e+02	  5.803649636183e-04	  1.954361897305e+01	  4.169540337992e+02	  3.607088893538e+02	  5.318664650144e+00	  1.098444840059e-09	  2.880137212670e-01	  5.021600440647e+01	  3.673525286955e+00	
  3.100000000000e+01	  8.000000000000e+00	  4.650000000000e+02	  7.349955884102e+00	  1.510870840736e-02	  3.212643759280e-02	  4.399295206069e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  7.208631373321e-04	  2.193915964019e+02	  5.378471276029e-04	  1.954523145391e+01	  4.972603151445e+02	  4.384616432110e+02	  7.576893562273e+00	  9.161598947199e-10	  4.313069504277e-01	  5.020714609195e+01	  4.479856409207e+00	
  3.100000000000e+01	  9.000000000000e+00	  4.650000000000e+02	  7.438301799003e+00	  1.528268459029e-02	  3.212680369998e-02	  4.405827763581e-02	  0.000000000000e+00	  0.000000000000e+00	  1.849073580144e-03	  6.625762913157e-04	  2.626225445710e+02	  5.002488096869e-04	  1.954737738756e+01	  6.042148007970e+02	  5.415801212024e+02	  1.079086148363e+01	  7.537431391942e-10	  6.684268150607e-01	  5.019539714684e+01	  5.555290565453e+00	
